NWS	USGS	
LONV2	0204293125	
LRBV2	0204297575	
LTCV2	0204295505	
LTLV2	365530077104007	
LTTV2	01671100	
MGNV2	365751076433501	
MJBV2	01670080	
MKNV2	02045320	
MNBV2	02040892	
MTCV2	02041650	
MTXV2	02040000	
NFRV2	02032640	
NHPV2	372705075555903	
NLRV2	02043269	
NMCV2	0167892964	
NMDV2	02042822	
NNWV2	371208076341101	
NSWV2	01484812	
NWRV2	02043390	
PAMV2	01673000	
PARV2	01670400	
PCKV2	01674182	
PYAV2	02034000	
RAWV2	02044500	
RICV2	02037705	
RMDV2	02037500	
RVDV2	02047370	
SAXV2	01484938	
SDLV2	01673550	
SEBV2	02047000	
SFOV2	363928076332901	
SMDV2	363342076261100	
SNKV2	02046000	
SOHV2	02051190	
SPTV2	01673800	
SRRV2	370712076413203	
STYV2	02045500	
THAV2	0204291317	
TPPV2	01669000	
VABV2	364126076003501	
VBWV2	364558076074401	
WNCV2	02043155	
WNWV2	364814076440704	
WREV2	381132076551001	
WYPV2	02042222	
YRKV2	370841076275204	
ZUNV2	02047783	
ACRV2	01653000	
AFRV2	01652500	
ALEV2	01652545	
ANAV2	01654000	
AXTV2	0165258890	
BDWV2	01632082	
BERV2	01616100	
BKTV2	01622000	
BSWV2	384821078472301	
BTNV2	01635500	
BYVV2	01615000	
CDRV2	01656000	
CLPV2	01667500	
COOV2	01632000	
CTYV2	01656903	
DOOV2	01626850	
FDBV2	01668000	
FFDV2	01645704	
FROV2	01631000	
GACV2	01660400	
GFLV2	01646000	
GROV2	01625000	
GVWV2	381002078094201	
HARV2	01627500	
HFDV2	01613900	
HGWV2	385607077381101	
INHV2	01658500	
LBAV2	01654500	
LBUV2	01643590	
LBWV2	390623077314201	
LEEV2	01644000	
LOCV2	01666500	
LRGV2	01644280	
LRLV2	01662800	
LSGV2	390927077330900	
LVRV2	391556077381600	
LVTV2	01636690	
LYWV2	01628500	
MDLV2	01643700	
MDRV2	01646305	
MGWV2	382150078424001	
MLWV2	01636316	
MOJV2	01633000	
MUDV2	01621050	
MUVV2	01643880	
MWWV2	390348078035501	
NFGV2	01643805	
NVWV2	391542077423801	
NWMV2	01632900	
OTWV2	384957077481701	
PWWV2	383423077245901	
RENV2	01664000	
RSWV2	385638077220101	
RUCV2	01665500	
RXYV2	01663500	
SFSV2	01629500	
SKVV2	01620500	
STGV2	01634000	
STWV2	382523078535501	
TAYV2	01638480	
VLDV2	01645762	
WATV2	01638350	
WAYV2	01626000	
WCCV2	01634500	
WNFV2	01638420	
BCBV2	03478400	
BSGV2	03529500	
CLVV2	03524000	
GSTV2	03524500	
JNSV2	03531500	
MFHV2	03475000	
SFYV2	03527000	
VSTV2	03473000	
BIGV2	03207800	
CNRV2	03208950	
GRWV2	371841081584201	
HAIV2	03208500	
HAYV2	03209000	
ALSV2	03168000	
ALTV2	02060500	
ARVV2	02030500	
BANV2	03173000	
BASV2	02072500	
BCKV2	02056650	
BCVV2	02011400	
BCWV2	372608078404601	
BECV2	02026000	
BKCV2	02011500	
BKSV2	02011460	
BLAV2	02056900	
BNDV2	370609081071801	
BNNV2	02019500	
BPRV2	02015700	
BROV2	02062500	
BRVV2	03177710	
BVSV2	02024000	
CCKV2	03165000	
CFKV2	371030081181000	
CFPV2	02012800	
COWV2	02016000	
CRGV2	02018000	
CTWV2	02018500	
CUBV2	02065500	
CVGV2	02013100	
DAEV2	02055100	
DLPV2	02013000	
DVLV2	02075045	
EVGV2	02061500	
FLRV2	02064000	
GAXV2	03164000	
GLLV2	03176500	
GNVV2	02054530	
GOHV2	02020500	
GRHV2	03167000	
GRYV2	03170000	
HALV2	02077000	
HCRV2	02025652	
HDSV2	02059500	
HLCV2	02038850	
HRKV2	02025500	
IVNV2	03165500	
JBDV2	02024750	
JBIV2	02024752	
JCKV2	02011800	
JCRV2	02017500	
KCKV2	02022500	
LAAV2	02054500	
LBCV2	02011490	
LFKV2	364258080313700	
LIRV2	02016500	
LRSV2	03170500	
MCWV2	370812080261901	
MECV2	02031000	
NIAV2	02056000	
NMRV2	02070000	
NTLV2	02069700	
PCEV2	02075500	
PIRV2	02027500	
PLRV2	02024915	
PTCV2	02014000	
PTTV2	02071900	
RDFV2	03171000	
RKRV2	02028500	
RNDV2	02066000	
ROBV2	02021500	
RONV2	02055000	
SALV2	03488000	
SANV2	02058400	
SBNV2	02076000	
SDRV2	02074500	
SHAV2	02053800	
SHLV2	03471500	
SMFV2	03474000	
SMMV2	02073000	
SMRV2	02072000	
SMWV2	02071530	
SUNV2	02011470	
SVEV2	02029000	
TRTV2	363703081224101	
TYLV2	02027000	
WLLV2	365133080285301	
WOLV2	03175500	
BNTV1	01334000	
JAMV1	01155500	
RKGV1	01153550	
SAXV1	01154000	
TOWV1	01155910	
BMFV1	04288225	
BOMV1	04279490	
BURV1	04294500	
CARV1	04280000	
CENV1	04282000	
COVV1	04296280	
CVYV1	04296000	
EBKV1	04293500	
EBRV1	04283500	
EFRV1	04294300	
EHVV1	01133000	
EORV1	01139800	
ESSV1	04290500	
FERV1	04282650	
GEOV1	04292500	
GRIV1	04294620	
HGCV1	04294140	
JONV1	04292000	
JVLV1	04292201	
JWTV1	04292810	
KLGV1	04292795	
LNGV1	04285800	
MDBV1	04282500	
MEMV1	04295500	
MONV1	04286000	
MOOV1	04288000	
MOPV1	04284751	
NDVV1	01135150	
NFBV1	04282780	
NFFV1	04287000	
NHDV1	01151400	
NHVV1	04282525	
NSPV1	01153000	
NTYV1	04293000	
NWPV1	04296500	
OTQV1	01150900	
PASV1	01135500	
RANV1	01142500	
RCHV1	04288230	
SBFV1	04282795	
STJV1	01135300	
SWAV1	04294000	
UNVV1	01141500	
VICV1	01134500	
WATV1	04288040	
WEHV1	01144000	
WLRV1	01139000	
WRSV1	04288500	
WRTV1	04285500	
WTBV1	04289000	
WVRV1	04285000	
WELV1	01138500	
ACAW1	13335050	
ACMW1	12447390	
ANAW1	13334300	
ANTW1	12444290	
ARDW1	12452800	
ASCW1	13334450	
ATAW1	12395501	
ATGW1	12395500	
BCAW1	12396500	
BCBW1	12396500	
BDSW1	485851117212800	
BDYW1	12398600	
BRDW1	474525120161000	
BWTW1	12398550	
CCBW1	12472600	
CHDW1	12452000	
CHEW1	481626117425600	
CHIW1	12456500	
CHKW1	12433200	
CIBW1	12399500	
COBW1	12438000	
CRBW1	12465000	
ENRW1	12452990	
FRYW1	12401500	
HAGW1	12424000	
HCTW1	12422990	
HOPW1	13351000	
IBCW1	12399500	
ICIW1	12458000	
JRVW1	12445500	
KLLW1	12434590	
KTFW1	12409000	
LAUW1	12404500	
LEKW1	12427000	
LGTW1	13343590	
LLPW1	12447285	
LSDW1	12431000	
LSRW1	12431500	
LWNW1	475014120475400	
MCRW1	471938120245200	
MLAW1	12471000	
MONW1	12462500	
MRAW1	12452890	
MSLW1	12467000	
MZMW1	12447383	
NCAW1	472423120261300	
NITW1	12442500	
NOCW1	472615120255800	
NOOW1	472516120261400	
OKAW1	12439500	
OKCW1	12445900	
OKGW1	12439000	
OKMW1	12447200	
OKNW1	12439500	
ONMW1	12438900	
PATW1	12449950	
PEAW1	472215120264100	
PESW1	12459000	
POCW1	12395950	
POIW1	12396455	
PULW1	13348000	
SADW1	12446995	
SALW1	12446150	
SCCW1	12446400	
SPOW1	12422500	
SRDW1	475647120145000	
STHW1	12451000	
STKW1	12451200	
TEKW1	471340117045400	
TONW1	12445000	
TWIW1	12448998	
WINW1	12448000	
WPLW1	12457000	
WSBW1	12450650	
WTHW1	12448500	
AHUW1	12502500	
AMRW1	12488500	
CBMW1	14019240	
CTCW1	12514400	
FMBW1	14013700	
KCKW1	14111400	
KIOW1	12510500	
KLCW1	14107000	
LBYW1	13343855	
LHGW1	13352600	
MLKW1	14013000	
MLLW1	14015000	
MTAW1	455959121323700	
PITW1	14113000	
PRDW1	12472800	
SSPW1	455657120395300	
TCHW1	14018500	
TOPW1	12506000	
TUCW1	13344500	
UMTW1	12484500	
YUNW1	12500450	
CASW1	14243000	
CCAW1	14219000	
CCIW1	453845121564001	
HSSW1	14222500	
LRCW1	14216000	
MAYW1	14238000	
MERW1	14220500	
MEYW1	14219950	
MUDW1	14216500	
NASW1	12010000	
SCSW1	14240446	
SFRW1	14217599	
SRBW1	14240525	
SYCW1	14219800	
TOTW1	14242580	
UNDW1	14123500	
WILW1	12013500	
YARW1	14218480	
ADNW1	12021800	
ALDW1	12096500	
ARGW1	12167000	
AUBW1	12113000	
BABW1	12190400	
BCDW1	12026400	
BCNW1	12179900	
BLCW1	12115700	
BOGW1	12043015	
BOSW1	12099600	
BOXW1	12143900	
BQCW1	12052210	
BSKW1	12112600	
CALW1	12043000	
CBCW1	12114500	
CCKW1	12090400	
CDPW1	12117600	
CDRW1	12116500	
CDVW1	12116400	
CGMW1	12027500	
CIYW1	14231900	
CKCW1	12102075	
CLWW1	12097820	
CMTW1	12035100	
COKW1	14233500	
CONW1	12194000	
CPLW1	12019310	
CRNW1	12149000	
CROW1	12028060	
CRPW1	12031000	
CRRW1	12115000	
CRWW1	12025100	
CSCW1	12182500	
CWXW1	12115900	
DIDW1	12176500	
DKBW1	12054000	
DOTW1	12020000	
DRSW1	12048000	
DSEW1	12080010	
DSRW1	12079000	
EAMW1	12044900	
EIAW1	12166300	
EKMW1	471700123380000	
ELCW1	12020525	
ELEW1	12092000	
ELWW1	12045500	
EPAW1	12046260	
FFXW1	12094000	
GARW1	12143400	
GBCW1	12076800	
GFLW1	12161000	
GLBW1	12134500	
GODW1	12177700	
GORW1	12178000	
GPUW1	12106700	
GRKW1	12113344	
GRNW1	12097500	
HBCW1	12096865	
HMRW1	12039005	
HOKW1	12043300	
HORW1	12041200	
HUGW1	12073500	
IDXW1	12147600	
ISQW1	12120600	
ISSW1	12121600	
LEHW1	12091200	
LGRW1	12086500	
LNDW1	12117500	
LSTW1	12091290	
LTDW1	12101100	
MCMW1	12083000	
MCOW1	12113349	
MFNW1	12208000	
MFSW1	12141500	
MKEW1	12113347	
MKNW1	12089500	
MLGW1	12087000	
MMDW1	12098500	
MMIW1	12097850	
MNCW1	12157250	
MNSW1	12037400	
MORW1	12115900	
MRCW1	12120000	
MROW1	12150800	
MVEW1	12200500	
NEKW1	12178100	
NEWW1	12025000	
NFFW1	12024400	
NFNW1	12205000	
NFSW1	12143010	
NFTW1	12147500	
NISW1	12082500	
NKSW1	12213100	
NLGW1	12086000	
NREW1	12211200	
NRKW1	12210700	
NSPW1	12059500	
NSSW1	12210000	
ORTW1	12093500	
PACW1	14226500	
PFSW1	12101470	
PILW1	12155300	
PMNW1	12096505	
PUYW1	12101500	
QLTW1	12039500	
QUEW1	12040500	
RAGW1	12145500	
RAWW1	14231000	
RCCW1	12118400	
RCMW1	12118500	
RDCW1	12166185	
REXW1	12115500	
RNTW1	12119000	
ROCW1	12184700	
RODW1	12175000	
SAKW1	12189500	
SATW1	12035000	
SBKW1	12113346	
SCWW1	12020800	
SDVW1	12150400	
SFNW1	12024000	
SFSW1	12143600	
SFTW1	12148300	
SHAW1	12193400	
SHDW1	12193000	
SKBW1	12058790	
SKDW1	12187500	
SKMW1	12026150	
SKOW1	12056500	
SLNW1	12137800	
SLTW1	12138160	
SMLW1	12122000	
SMRW1	12201500	
SNAW1	12155500	
SNQW1	12142000	
SPEW1	12095000	
SPIW1	14240304	
SQUW1	12144500	
SRMW1	12181000	
SRPW1	12061500	
SSNW1	12144000	
SSUW1	12060500	
SSWW1	12199000	
STOW1	12148000	
SULW1	12137290	
TADW1	12101000	
TANW1	12141300	
TAYW1	12117000	
THNW1	12175500	
TILW1	14236200	
TLCW1	12158040	
TLRW1	12147900	
TNFW1	12147470	
TOLW1	12148500	
TUKW1	12113350	
UBDW1	12191600	
VALW1	12025700	
WABW1	12100496	
WBCW1	12099200	
WCHW1	12186000	
WPCW1	12100498	
WRAW1	12100490	
WRPW1	12100494	
WSTW1	12100500	
WYAW1	12036000	
WYNW1	12035400	
DDGW3	05379500	
GALW3	05382000	
MUSW3	05407000	
STEW3	05410490	
ODAW3	04027000	
FLRW3	04060993	
FLOW3	04063000	
MGOW3	05544385	
NMSW3	05545750	
POWW3	05357335	
RSRW3	05544475	
WADW3	05544348	
WIKW3	424848088083100	
DURW3	05369500	
ECTW3	05365550	
PREW3	05344500	
PSCW3	05344490	
SPRW3	05370000	
BHMW2	01616400	
BLMW2	01595790	
BLWW2	392200078532001	
BNMW2	01595800	
BRYW2	01607500	
BSDW2	01613020	
BWSW2	01613030	
CABW2	01606000	
FKLW2	01605500	
FTAW2	01605002	
GCPW2	01611500	
HDSW2	01604500	
IWWW2	391920078032201	
JEFW2	392104077554801	
JSPW2	01614000	
KBLW2	01636464	
LDLW2	01599200	
LEEW2	01616425	
MBGW2	01616500	
MBWW2	392725077582401	
MILW2	01636500	
MOFW2	01608000	
MOZW2	01606900	
NDMW2	01610195	
OKMW2	01595300	
PAWW2	01610000	
PETW2	01606500	
SCRW2	01618100	
SPRW2	01608500	
SPWW2	392757077501001	
SUGW2	01607300	
TUSW2	01617000	
WDWW2	390333078370801	
WRDW2	01610400	
ABRW2	03070260	
BETW2	401216080362703	
BRIW2	03061500	
BWRW2	03066000	
CFXW2	03057000	
CMNW2	394912080341401	
CNVW2	390038079262801	
DAVW2	03065400	
DCKW2	03062500	
FLGW2	03062235	
HDDW2	394153080302701	
HENW2	03065000	
LLPW2	03071600	
MGTW2	03062245	
MJVW2	03111950	
MNGW2	393127080195301	
MORW2	03062450	
MWRW2	03061430	
NCUW2	03110690	
OKKW2	03062225	
PSNW2	03069500	
PSXW2	03069500	
ROCW2	03070500	
WCMW2	03111955	
WHEW2	03112000	
WHLW2	03111520	
WIRW2	03110830	
WLGW2	03112500	
ADRW2	03052000	
ALTW2	03052120	
ALXW2	384704080131501	
ASHW2	03198500	
BAIW2	03202400	
BCVW2	03058500	
BELW2	03051000	
BEVW2	390707081443202	
BFOW2	03207057	
BKNW2	03052450	
BKWW2	382008080292801	
BOWW2	03068800	
BRAW2	03204000	
BRSW2	03212980	
BUCW2	03182500	
BULW2	03151520	
BURW2	03151600	
BVAW2	03192000	
CFRW2	03194700	
CHBW2	03067510	
CHLW2	03198000	
CLFW2	03202750	
CLKW2	03058975	
CLYW2	03196800	
COGW2	03187000	
CRAW2	03189100	
DLYW2	03050000	
DMWW2	380653080155301	
DRBW2	03180500	
DUNW2	03206600	
DYRW2	03186500	
EKHW2	372322081241501	
EKIW2	03050340	
EKOW2	03050450	
ELKW2	03050500	
ELSW2	03206790	
ELZW2	03155000	
ENTW2	03061000	
EWFW2	03049930	
FENW2	03188900	
FRMW2	03196600	
FWOW2	03151550	
GLEW2	03152000	
GRTW2	03153500	
HALW2	03053500	
HNNW2	380649081083301	
HNTW2	03206000	
HRLW2	03196500	
HTNW2	383828079544901	
HURW2	03201405	
JACW2	03057900	
JOBW2	380448080341800	
JRWW2	385849079563901	
KANW2	03193000	
KRMW2	03214500	
KSFW2	381447081393101	
LCKW2	03191500	
LOGW2	03203600	
LTLW2	03114500	
MCFW2	03155220	
MLRW2	03182050	
MNAW2	03203000	
MTLW2	03190400	
NALW2	03190000	
NBSW2	391308081064201	
NFHW2	03155405	
PALW2	03204250	
PANW2	03213500	
PARW2	03151000	
PCKW2	383734080104402	
PCRW2	03185000	
PHIW2	03054500	
POPW2	03201500	
QUSW2	03197000	
RCKW2	03154000	
RCWW2	03187500	
RDBW2	03202915	
SISW2	03201000	
SNFW2	03052500	
STJW2	03058000	
STMW2	03159750	
SUMW2	03189600	
SUSW2	03195500	
TCSW2	391710080323501	
TFGW2	03056250	
TGLW2	03055500	
TGOW2	03056000	
THMW2	03185400	
TORW2	03200500	
TWFW2	373839081255201	
WAYW2	03207020	
WCFW2	03198350	
WCOW2	382205082304501	
WILW2	03213700	
WLCW2	03212750	
WLDW2	03151400	
WLKW2	03057300	
WSWW2	391020080244101	
WTMW2	384911079351701	
WTNW2	03058020	
ALDW2	03183500	
DRCW2	03182888	
ERVW2	03177120	
HINW2	03184500	
HLLW2	03184000	
INCW2	03177480	
MFBW2	03178150	
PIPW2	03179000	
ARVW4	06317000	
CCAW4	06324000	
DAYW4	06298000	
EPCW4	06289820	
GCAW4	06305700	
PDAW4	06306250	
TRMW4	06299980	
WHCW4	06317020	
WPPW4	06289600	
BXCW4	06647500	
CRSW4	06386500	
DCGW4	06646000	
ECRW4	06625000	
FEWW4	06755960	
FLAW4	06670500	
GLBW4	06652800	
HANW4	06635000	
HOGW4	06623800	
KCRW4	06632400	
LLRW4	06660000	
LMBW4	06634620	
LMDW4	06634060	
LSDW4	09257000	
MBRW4	06630465	
MCYW4	09258980	
MUCW4	09258050	
NBCW4	06622700	
ORIW4	06652000	
SINW4	06630000	
SMCW4	06665790	
WHLW4	06657000	
ALPW4	13022500	
ASRW4	06278300	
BBRW4	06281000	
BFKW4	13011900	
BHBW4	06274300	
BHWW4	06268600	
BIGW4	09213700	
BLCW4	06224000	
BORW4	10032000	
BPNW4	09205000	
BRBW4	10039500	
BRMW4	06190540	
BSRW4	09213500	
BULW4	06225000	
CCBW4	06318500	
CCFW4	13025500	
CCKW4	13018300	
COKW4	10038000	
CROW4	06225500	
DINW4	06221400	
DUBW4	06218500	
FCHW4	09210500	
FCKW4	13018350	
FCWW4	13016450	
FLGW4	13010065	
FMIW4	06253000	
FOFW4	06036805	
FRAW4	09196500	
FRYW4	06036905	
GBFW4	09211200	
GCMW4	13016305	
GMJW4	06037100	
GREW4	13023000	
GRRW4	09217000	
GVKW4	13014500	
GVZW4	13015000	
HAZW4	06311000	
HFMW4	09229500	
HMFW4	09223000	
JKSW4	13018750	
JLKW4	13011000	
KINW4	06227600	
LABW4	09209400	
LPLW4	06233000	
LTAW4	09224700	
LVEW4	06279500	
MEEW4	06276500	
MFBW4	06309200	
MSEW4	13013650	
NFSW4	06279940	
PACW4	13011500	
PCFW4	09215000	
PCMW4	06311400	
PIXW4	10028500	
RVTW4	06235500	
SALW4	13027500	
SHEW4	06278500	
SHOW4	06282000	
SLOW4	06285100	
SWEW4	06639000	
SWSW4	06638090	
SXXW4	06313500	
TCKW4	06036940	
TFLW4	06188000	
VLYW4	06280300	
WASW4	06228350	
WBRW4	09188500	
WDRW4	06228000	
WRCW4	06220800	
WWBW4	06259000	
YLOW4	06186500	
BEAW4	10020100	
EVAW4	10016900	
SFRW4	09220000	
BCNW4	06392950	
BFRW4	06426500	
BFWW4	06425720	
BWSW4	06428500	
CMPW4	06392900	
DONW4	06426130	
HRNW4	06429500	
LPTW4	06324970	
SNDW4	06429905	
STNW4	06426160	
